Fips,Location,Coverage Type,Race / Ethnicity,TimeFrame,Data Type,Data,MOE
21,Kentucky,Medicaid/CHIP,Hispanic / Latino,2016,Percent,0.29972,0.037237
21,Kentucky,Medicaid/CHIP,Hispanic / Latino,2016,Number,44919,
21,Kentucky,Individual,Hispanic / Latino,2016,Percent,0.03312,0.015385
21,Kentucky,Individual,Hispanic / Latino,2016,Number,4964,
21,Kentucky,Uninsured,Hispanic / Latino,2016,Percent,0.20589,0.028581
21,Kentucky,Uninsured,Hispanic / Latino,2016,Number,30856,
21,Kentucky,Insured,White,2016,Percent,0.95501,0.003394
21,Kentucky,Insured,White,2016,Number,3547445,
21,Kentucky,Public,White,2016,Percent,0.3969,0.007973
21,Kentucky,Public,White,2016,Number,1474292,
21,Kentucky,Private,White,2016,Percent,0.55811,0.008314
21,Kentucky,Private,White,2016,Number,2073153,
21,Kentucky,Medicare,White,2016,Percent,0.2042,0.003109
21,Kentucky,Medicare,White,2016,Number,758499,
21,Kentucky,Employer,White,2016,Percent,0.50283,0.007536
21,Kentucky,Employer,White,2016,Number,1867807,
21,Kentucky,Medicaid/CHIP,White,2016,Percent,0.1927,0.006823
21,Kentucky,Medicaid/CHIP,White,2016,Number,715793,
21,Kentucky,Individual,White,2016,Percent,0.05528,0.003825
21,Kentucky,Individual,White,2016,Number,205346,
21,Kentucky,Uninsured,White,2016,Percent,0.04499,0.003394
21,Kentucky,Uninsured,White,2016,Number,167121,
21,Kentucky,Insured,African-American / Black,2016,Percent,0.94798,0.014494
21,Kentucky,Insured,African-American / Black,2016,Number,332754,
21,Kentucky,Public,African-American / Black,2016,Percent,0.49322,0.032308
21,Kentucky,Public,African-American / Black,2016,Number,173127,
21,Kentucky,Private,African-American / Black,2016,Percent,0.45476,0.032237
21,Kentucky,Private,African-American / Black,2016,Number,159627,
21,Kentucky,Medicare,African-American / Black,2016,Percent,0.13477,0.012973
21,Kentucky,Medicare,African-American / Black,2016,Number,47307,
21,Kentucky,Employer,African-American / Black,2016,Percent,0.41895,0.032347
21,Kentucky,Employer,African-American / Black,2016,Number,147059,
21,Kentucky,Medicaid/CHIP,African-American / Black,2016,Percent,0.35845,0.031158
21,Kentucky,Medicaid/CHIP,African-American / Black,2016,Number,125820,
21,Kentucky,Individual,African-American / Black,2016,Percent,0.03581,0.010124
21,Kentucky,Individual,African-American / Black,2016,Number,12568,
21,Kentucky,Uninsured,African-American / Black,2016,Percent,0.05202,0.014494
21,Kentucky,Uninsured,African-American / Black,2016,Number,18261,
21,Kentucky,Insured,Asian,2016,Percent,0.92453,0.037054
21,Kentucky,Insured,Asian,2016,Number,56765,
21,Kentucky,Public,Asian,2016,Percent,0.23678,0.054241
21,Kentucky,Public,Asian,2016,Number,14538,
21,Kentucky,Private,Asian,2016,Percent,0.68775,0.062304
21,Kentucky,Private,Asian,2016,Number,42227,
21,Kentucky,Medicare,Asian,2016,Percent,0.06933,0.025822
21,Kentucky,Medicare,Asian,2016,Number,4257,
21,Kentucky,Employer,Asian,2016,Percent,0.57582,0.06078
21,Kentucky,Employer,Asian,2016,Number,35355,
21,Kentucky,Medicaid/CHIP,Asian,2016,Percent,0.16745,0.054287
21,Kentucky,Medicaid/CHIP,Asian,2016,Number,10281,
21,Kentucky,Individual,Asian,2016,Percent,0.11192,0.029213
21,Kentucky,Individual,Asian,2016,Number,6872,
21,Kentucky,Uninsured,Asian,2016,Percent,0.07547,0.037054
21,Kentucky,Uninsured,Asian,2016,Number,4634,
21,Kentucky,Insured,Other / Multiple Races,2016,Percent,0.97593,0.013917
21,Kentucky,Insured,Other / Multiple Races,2016,Number,89431,
21,Kentucky,Public,Other / Multiple Races,2016,Percent,0.44717,0.054629
21,Kentucky,Public,Other / Multiple Races,2016,Number,40977,
21,Kentucky,Private,Other / Multiple Races,2016,Percent,0.52876,0.055379
21,Kentucky,Private,Other / Multiple Races,2016,Number,48454,
21,Kentucky,Medicare,Other / Multiple Races,2016,Percent,0.09741,0.027366
21,Kentucky,Medicare,Other / Multiple Races,2016,Number,8926,
21,Kentucky,Employer,Other / Multiple Races,2016,Percent,0.49495,0.054193
21,Kentucky,Employer,Other / Multiple Races,2016,Number,45356,
21,Kentucky,Medicaid/CHIP,Other / Multiple Races,2016,Percent,0.34976,0.049943
21,Kentucky,Medicaid/CHIP,Other / Multiple Races,2016,Number,32051,
21,Kentucky,Individual,Other / Multiple Races,2016,Percent,0.03381,0.01729
21,Kentucky,Individual,Other / Multiple Races,2016,Number,3098,
21,Kentucky,Uninsured,Other / Multiple Races,2016,Percent,0.02407,0.013917
21,Kentucky,Uninsured,Other / Multiple Races,2016,Number,2206,
22,Louisiana,Insured,Hispanic / Latino,2016,Percent,0.69771,0.034173
22,Louisiana,Insured,Hispanic / Latino,2016,Number,158387,
22,Louisiana,Public,Hispanic / Latino,2016,Percent,0.29778,0.024028
22,Louisiana,Public,Hispanic / Latino,2016,Number,67599,
22,Louisiana,Private,Hispanic / Latino,2016,Percent,0.39993,0.040375
22,Louisiana,Private,Hispanic / Latino,2016,Number,90788,
22,Louisiana,Medicare,Hispanic / Latino,2016,Percent,0.08108,0.012042
22,Louisiana,Medicare,Hispanic / Latino,2016,Number,18406,
22,Louisiana,Employer,Hispanic / Latino,2016,Percent,0.33978,0.038341
22,Louisiana,Employer,Hispanic / Latino,2016,Number,77133,
22,Louisiana,Medicaid/CHIP,Hispanic / Latino,2016,Percent,0.2167,0.025513
22,Louisiana,Medicaid/CHIP,Hispanic / Latino,2016,Number,49193,
22,Louisiana,Individual,Hispanic / Latino,2016,Percent,0.06015,0.017698
22,Louisiana,Individual,Hispanic / Latino,2016,Number,13655,
22,Louisiana,Uninsured,Hispanic / Latino,2016,Percent,0.30229,0.034173
22,Louisiana,Uninsured,Hispanic / Latino,2016,Number,68624,
22,Louisiana,Insured,White,2016,Percent,0.92186,0.005514
22,Louisiana,Insured,White,2016,Number,2509327,
22,Louisiana,Public,White,2016,Percent,0.31857,0.008539
22,Louisiana,Public,White,2016,Number,867152,
22,Louisiana,Private,White,2016,Percent,0.60329,0.011182
22,Louisiana,Private,White,2016,Number,1642175,
22,Louisiana,Medicare,White,2016,Percent,0.19613,0.002968
22,Louisiana,Medicare,White,2016,Number,533870,
22,Louisiana,Employer,White,2016,Percent,0.52132,0.012103
22,Louisiana,Employer,White,2016,Number,1419056,
22,Louisiana,Medicaid/CHIP,White,2016,Percent,0.12244,0.007551
22,Louisiana,Medicaid/CHIP,White,2016,Number,333282,
22,Louisiana,Individual,White,2016,Percent,0.08197,0.005662
22,Louisiana,Individual,White,2016,Number,223119,
22,Louisiana,Uninsured,White,2016,Percent,0.07814,0.005514
22,Louisiana,Uninsured,White,2016,Number,212710,
22,Louisiana,Insured,African-American / Black,2016,Percent,0.88784,0.00782
22,Louisiana,Insured,African-American / Black,2016,Number,1297547,
22,Louisiana,Public,African-American / Black,2016,Percent,0.47372,0.014319
22,Louisiana,Public,African-American / Black,2016,Number,692326,
22,Louisiana,Private,African-American / Black,2016,Percent,0.41412,0.013386
22,Louisiana,Private,African-American / Black,2016,Number,605221,
22,Louisiana,Medicare,African-American / Black,2016,Percent,0.14902,0.004824
22,Louisiana,Medicare,African-American / Black,2016,Number,217783,
22,Louisiana,Employer,African-American / Black,2016,Percent,0.36661,0.014655
22,Louisiana,Employer,African-American / Black,2016,Number,535784,
22,Louisiana,Medicaid/CHIP,African-American / Black,2016,Percent,0.3247,0.013184
22,Louisiana,Medicaid/CHIP,African-American / Black,2016,Number,474543,
22,Louisiana,Individual,African-American / Black,2016,Percent,0.04751,0.006806
22,Louisiana,Individual,African-American / Black,2016,Number,69437,
22,Louisiana,Uninsured,African-American / Black,2016,Percent,0.11216,0.00782
22,Louisiana,Uninsured,African-American / Black,2016,Number,163918,
22,Louisiana,Insured,Asian,2016,Percent,0.88874,0.033227
22,Louisiana,Insured,Asian,2016,Number,68480,
22,Louisiana,Public,Asian,2016,Percent,0.19305,0.041449
22,Louisiana,Public,Asian,2016,Number,14875,
22,Louisiana,Private,Asian,2016,Percent,0.69569,0.05541
22,Louisiana,Private,Asian,2016,Number,53605,
22,Louisiana,Medicare,Asian,2016,Percent,0.11116,0.028178
22,Louisiana,Medicare,Asian,2016,Number,8565,
22,Louisiana,Employer,Asian,2016,Percent,0.53906,0.072299
22,Louisiana,Employer,Asian,2016,Number,41536,
22,Louisiana,Medicaid/CHIP,Asian,2016,Percent,0.08189,0.030311
22,Louisiana,Medicaid/CHIP,Asian,2016,Number,6310,
22,Louisiana,Individual,Asian,2016,Percent,0.15663,0.048847
22,Louisiana,Individual,Asian,2016,Number,12069,
22,Louisiana,Uninsured,Asian,2016,Percent,0.11126,0.033227
22,Louisiana,Uninsured,Asian,2016,Number,8573,
22,Louisiana,Insured,Other / Multiple Races,2016,Percent,0.88773,0.024895
22,Louisiana,Insured,Other / Multiple Races,2016,Number,93977,
22,Louisiana,Public,Other / Multiple Races,2016,Percent,0.44033,0.046615
22,Louisiana,Public,Other / Multiple Races,2016,Number,46614,
22,Louisiana,Private,Other / Multiple Races,2016,Percent,0.4474,0.050465
22,Louisiana,Private,Other / Multiple Races,2016,Number,47363,
22,Louisiana,Medicare,Other / Multiple Races,2016,Percent,0.10321,0.020033
22,Louisiana,Medicare,Other / Multiple Races,2016,Number,10926,
22,Louisiana,Employer,Other / Multiple Races,2016,Percent,0.39055,0.050413
22,Louisiana,Employer,Other / Multiple Races,2016,Number,41344,
22,Louisiana,Medicaid/CHIP,Other / Multiple Races,2016,Percent,0.33712,0.044995
22,Louisiana,Medicaid/CHIP,Other / Multiple Races,2016,Number,35688,
22,Louisiana,Individual,Other / Multiple Races,2016,Percent,0.05686,0.018879
22,Louisiana,Individual,Other / Multiple Races,2016,Number,6019,
22,Louisiana,Uninsured,Other / Multiple Races,2016,Percent,0.11227,0.024895
22,Louisiana,Uninsured,Other / Multiple Races,2016,Number,11885,
23,Maine,Insured,Hispanic / Latino,2016,Percent,0.85312,0.059925
23,Maine,Insured,Hispanic / Latino,2016,Number,17042,
23,Maine,Public,Hispanic / Latino,2016,Percent,0.33455,0.089647
23,Maine,Public,Hispanic / Latino,2016,Number,6683,
23,Maine,Private,Hispanic / Latino,2016,Percent,0.51857,0.092871
23,Maine,Private,Hispanic / Latino,2016,Number,10359,
23,Maine,Medicare,Hispanic / Latino,2016,Percent,0.10913,0.061394
23,Maine,Medicare,Hispanic / Latino,2016,Number,2180,
23,Maine,Employer,Hispanic / Latino,2016,Percent,0.46236,0.089525
23,Maine,Employer,Hispanic / Latino,2016,Number,9236,
23,Maine,Medicaid/CHIP,Hispanic / Latino,2016,Percent,0.22542,0.078707
23,Maine,Medicaid/CHIP,Hispanic / Latino,2016,Number,4503,
23,Maine,Individual,Hispanic / Latino,2016,Percent,0.05622,0.039363
23,Maine,Individual,Hispanic / Latino,2016,Number,1123,
23,Maine,Uninsured,Hispanic / Latino,2016,Percent,0.14688,0.059925
23,Maine,Uninsured,Hispanic / Latino,2016,Number,2934,
23,Maine,Insured,White,2016,Percent,0.9241,0.009169
23,Maine,Insured,White,2016,Number,1138836,
23,Maine,Public,White,2016,Percent,0.33997,0.011941
23,Maine,Public,White,2016,Number,418970,
23,Maine,Private,White,2016,Percent,0.58413,0.014344
23,Maine,Private,White,2016,Number,719866,
23,Maine,Medicare,White,2016,Percent,0.22791,0.004959
23,Maine,Medicare,White,2016,Number,280869,
23,Maine,Employer,White,2016,Percent,0.51036,0.014638
23,Maine,Employer,White,2016,Number,628957,
23,Maine,Medicaid/CHIP,White,2016,Percent,0.11206,0.010854
23,Maine,Medicaid/CHIP,White,2016,Number,138101,
23,Maine,Individual,White,2016,Percent,0.07377,0.009994
23,Maine,Individual,White,2016,Number,90909,
23,Maine,Uninsured,White,2016,Percent,0.0759,0.009169
23,Maine,Uninsured,White,2016,Number,93541,
23,Maine,Insured,African-American / Black,2016,Percent,0.86713,0.097754
23,Maine,Insured,African-American / Black,2016,Number,18019,
23,Maine,Public,African-American / Black,2016,Percent,0.5512,0.117313
23,Maine,Public,African-American / Black,2016,Number,11454,
23,Maine,Private,African-American / Black,2016,Percent,0.31593,0.095684
23,Maine,Private,African-American / Black,2016,Number,6565,
23,Maine,Medicare,African-American / Black,2016,Percent,0.04875,0.047781
23,Maine,Medicare,African-American / Black,2016,Number,1013,
23,Maine,Employer,African-American / Black,2016,Percent,0.25188,0.098789
23,Maine,Employer,African-American / Black,2016,Number,5234,
23,Maine,Medicaid/CHIP,African-American / Black,2016,Percent,0.50245,0.119935
23,Maine,Medicaid/CHIP,African-American / Black,2016,Number,10441,
23,Maine,Individual,African-American / Black,2016,Percent,0.06405,0.028594
23,Maine,Individual,African-American / Black,2016,Number,1331,
23,Maine,Uninsured,African-American / Black,2016,Percent,0.13287,0.097754
23,Maine,Uninsured,African-American / Black,2016,Number,2761,
23,Maine,Insured,Asian,2016,Percent,0.96776,0.028463
23,Maine,Insured,Asian,2016,Number,15669,
23,Maine,Public,Asian,2016,Percent,0.283,0.109041
23,Maine,Public,Asian,2016,Number,4582,
23,Maine,Private,Asian,2016,Percent,0.68476,0.113597
23,Maine,Private,Asian,2016,Number,11087,
23,Maine,Medicare,Asian,2016,Percent,0.08752,0.057148
23,Maine,Medicare,Asian,2016,Number,1417,
23,Maine,Employer,Asian,2016,Percent,0.60929,0.143553
23,Maine,Employer,Asian,2016,Number,9865,
23,Maine,Medicaid/CHIP,Asian,2016,Percent,0.19548,0.111024
23,Maine,Medicaid/CHIP,Asian,2016,Number,3165,
23,Maine,Individual,Asian,2016,Percent,0.07547,0.078977
23,Maine,Individual,Asian,2016,Number,1222,
23,Maine,Uninsured,Asian,2016,Percent,0.03224,0.028463
23,Maine,Uninsured,Asian,2016,Number,522,
23,Maine,Insured,Other / Multiple Races,2016,Percent,0.89864,0.050112
23,Maine,Insured,Other / Multiple Races,2016,Number,26651,
23,Maine,Public,Other / Multiple Races,2016,Percent,0.34569,0.071762
23,Maine,Public,Other / Multiple Races,2016,Number,10252,
23,Maine,Private,Other / Multiple Races,2016,Percent,0.55296,0.068869
23,Maine,Private,Other / Multiple Races,2016,Number,16399,
23,Maine,Medicare,Other / Multiple Races,2016,Percent,0.11876,0.041201
23,Maine,Medicare,Other / Multiple Races,2016,Number,3522,
23,Maine,Employer,Other / Multiple Races,2016,Percent,0.49627,0.073931
23,Maine,Employer,Other / Multiple Races,2016,Number,14718,
23,Maine,Medicaid/CHIP,Other / Multiple Races,2016,Percent,0.22693,0.066328
23,Maine,Medicaid/CHIP,Other / Multiple Races,2016,Number,6730,
23,Maine,Individual,Other / Multiple Races,2016,Percent,0.05668,0.039551
23,Maine,Individual,Other / Multiple Races,2016,Number,1681,
23,Maine,Uninsured,Other / Multiple Races,2016,Percent,0.10136,0.050112
23,Maine,Uninsured,Other / Multiple Races,2016,Number,3006,
24,Maryland,Insured,Hispanic / Latino,2016,Percent,0.78801,0.018965
24,Maryland,Insured,Hispanic / Latino,2016,Number,459703,
24,Maryland,Public,Hispanic / Latino,2016,Percent,0.29256,0.017918
24,Maryland,Public,Hispanic / Latino,2016,Number,170673,
24,Maryland,Private,Hispanic / Latino,2016,Percent,0.49544,0.023591
24,Maryland,Private,Hispanic / Latino,2016,Number,289030,
24,Maryland,Medicare,Hispanic / Latino,2016,Percent,0.0524,0.007682
24,Maryland,Medicare,Hispanic / Latino,2016,Number,30566,
24,Maryland,Employer,Hispanic / Latino,2016,Percent,0.44153,0.024331
24,Maryland,Employer,Hispanic / Latino,2016,Number,257576,
24,Maryland,Medicaid/CHIP,Hispanic / Latino,2016,Percent,0.24017,0.016965
24,Maryland,Medicaid/CHIP,Hispanic / Latino,2016,Number,140107,
24,Maryland,Individual,Hispanic / Latino,2016,Percent,0.05392,0.011364
24,Maryland,Individual,Hispanic / Latino,2016,Number,31454,
24,Maryland,Uninsured,Hispanic / Latino,2016,Percent,0.212,0.018965
24,Maryland,Uninsured,Hispanic / Latino,2016,Number,123673,
24,Maryland,Insured,White,2016,Percent,0.96507,0.003885
24,Maryland,Insured,White,2016,Number,2956544,
24,Maryland,Public,White,2016,Percent,0.28196,0.006482
24,Maryland,Public,White,2016,Number,863793,
24,Maryland,Private,White,2016,Percent,0.68311,0.007086
24,Maryland,Private,White,2016,Number,2092751,
24,Maryland,Medicare,White,2016,Percent,0.19692,0.002021
24,Maryland,Medicare,White,2016,Number,603276,
24,Maryland,Employer,White,2016,Percent,0.61422,0.007686
24,Maryland,Employer,White,2016,Number,1881708,
24,Maryland,Medicaid/CHIP,White,2016,Percent,0.08504,0.006321
24,Maryland,Medicaid/CHIP,White,2016,Number,260517,
24,Maryland,Individual,White,2016,Percent,0.06889,0.004606
24,Maryland,Individual,White,2016,Number,211043,
24,Maryland,Uninsured,White,2016,Percent,0.03493,0.003885
24,Maryland,Uninsured,White,2016,Number,107020,
24,Maryland,Insured,African-American / Black,2016,Percent,0.94206,0.006305
24,Maryland,Insured,African-American / Black,2016,Number,1635166,
24,Maryland,Public,African-American / Black,2016,Percent,0.3328,0.012961
24,Maryland,Public,African-American / Black,2016,Number,577644,
24,Maryland,Private,African-American / Black,2016,Percent,0.60926,0.0135
24,Maryland,Private,African-American / Black,2016,Number,1057522,
24,Maryland,Medicare,African-American / Black,2016,Percent,0.14105,0.005242
24,Maryland,Medicare,African-American / Black,2016,Number,244826,
24,Maryland,Employer,African-American / Black,2016,Percent,0.56353,0.013803
24,Maryland,Employer,African-American / Black,2016,Number,978144,
24,Maryland,Medicaid/CHIP,African-American / Black,2016,Percent,0.19174,0.01285
24,Maryland,Medicaid/CHIP,African-American / Black,2016,Number,332818,
24,Maryland,Individual,African-American / Black,2016,Percent,0.04573,0.00485
24,Maryland,Individual,African-American / Black,2016,Number,79378,
24,Maryland,Uninsured,African-American / Black,2016,Percent,0.05794,0.006305
24,Maryland,Uninsured,African-American / Black,2016,Number,100571,
24,Maryland,Insured,Asian,2016,Percent,0.94677,0.011577
24,Maryland,Insured,Asian,2016,Number,353014,
24,Maryland,Public,Asian,2016,Percent,0.21874,0.025333
24,Maryland,Public,Asian,2016,Number,81560,
24,Maryland,Private,Asian,2016,Percent,0.72803,0.026074
24,Maryland,Private,Asian,2016,Number,271454,
24,Maryland,Medicare,Asian,2016,Percent,0.11922,0.012126
24,Maryland,Medicare,Asian,2016,Number,44454,
24,Maryland,Employer,Asian,2016,Percent,0.62533,0.026002
24,Maryland,Employer,Asian,2016,Number,233164,
24,Maryland,Medicaid/CHIP,Asian,2016,Percent,0.09952,0.019822
24,Maryland,Medicaid/CHIP,Asian,2016,Number,37106,
24,Maryland,Individual,Asian,2016,Percent,0.10269,0.01449
24,Maryland,Individual,Asian,2016,Number,38290,
24,Maryland,Uninsured,Asian,2016,Percent,0.05323,0.011577
24,Maryland,Uninsured,Asian,2016,Number,19849,
24,Maryland,Insured,Other / Multiple Races,2016,Percent,0.95551,0.01327
24,Maryland,Insured,Other / Multiple Races,2016,Number,186304,
24,Maryland,Public,Other / Multiple Races,2016,Percent,0.25389,0.032692
24,Maryland,Public,Other / Multiple Races,2016,Number,49504,
24,Maryland,Private,Other / Multiple Races,2016,Percent,0.70161,0.03427
24,Maryland,Private,Other / Multiple Races,2016,Number,136800,
24,Maryland,Medicare,Other / Multiple Races,2016,Percent,0.05703,0.01275
24,Maryland,Medicare,Other / Multiple Races,2016,Number,11119,
24,Maryland,Employer,Other / Multiple Races,2016,Percent,0.62034,0.038223
24,Maryland,Employer,Other / Multiple Races,2016,Number,120953,
24,Maryland,Medicaid/CHIP,Other / Multiple Races,2016,Percent,0.19687,0.029497
24,Maryland,Medicaid/CHIP,Other / Multiple Races,2016,Number,38385,
24,Maryland,Individual,Other / Multiple Races,2016,Percent,0.08128,0.020154
24,Maryland,Individual,Other / Multiple Races,2016,Number,15847,
24,Maryland,Uninsured,Other / Multiple Races,2016,Percent,0.04449,0.01327
24,Maryland,Uninsured,Other / Multiple Races,2016,Number,8675,
25,Massachusetts,Insured,Hispanic / Latino,2016,Percent,0.95255,0.00841
25,Massachusetts,Insured,Hispanic / Latino,2016,Number,733699,
25,Massachusetts,Public,Hispanic / Latino,2016,Percent,0.5505,0.021917
25,Massachusetts,Public,Hispanic / Latino,2016,Number,424020,
